frame,state
frame5956,0
frame5957,0
frame5958,0
frame5959,0
frame5960,0
frame5961,0
frame5962,0
frame5963,0
frame5964,0
frame5965,0
frame5966,0
frame5967,0
frame5968,0
frame5969,0
frame5970,0
frame5971,0
frame5972,0
frame5973,0
frame5974,0
frame5975,0
frame5976,0
frame5977,0
frame5978,0
frame5979,0
frame5980,0
frame5981,0
frame5982,0
frame5983,0
frame5984,0
frame5985,0
frame5986,0
frame5987,0
frame5988,0
frame5989,0
frame5990,0
frame5991,0
frame5992,0
frame5993,0
frame5994,0
frame5995,0
frame5996,0
frame5997,0
frame5998,0
frame5999,0
frame6000,0
frame6001,0
frame6002,0
frame6003,0
frame6004,0
frame6005,0
frame6006,0
frame6007,0
frame6008,0
frame6009,0
frame6010,0
frame6011,0
frame6012,0
frame6013,0
frame6014,0
frame6015,0
frame6016,0
frame6017,0
frame6018,0
frame6019,0
frame6020,0
frame6021,0
frame6022,0
frame6023,0
frame6024,0
frame6025,0
frame6026,0
frame6027,0
frame6028,0
frame6029,0
frame6030,0
frame6031,0
frame6032,0
frame6033,0
frame6034,0
frame6035,0
frame6036,0
frame6037,0
frame6038,0
frame6039,0
frame6040,0
frame6041,0
frame6042,0
frame6043,0
frame6044,0
frame6045,0
frame6046,0
frame6047,0
frame6048,0
frame6049,0
frame6050,0
frame6051,0
frame6052,0
frame6053,0
frame6054,0
frame6055,0
frame6056,0
frame6057,0
frame6058,0
frame6059,0
frame6060,0
frame6061,0
frame6062,0
frame6063,0
frame6064,0
frame6065,0
frame6066,0
frame6067,0
frame6068,0
frame6069,0
frame6070,0
frame6071,0
frame6072,0
frame6073,0
frame6074,0
frame6075,0
frame6076,0
frame6077,0
frame6078,0
frame6079,0
frame6080,0
frame6081,0
frame6082,0
frame6083,0
frame6084,0
frame6085,0
frame6086,0
frame6087,0
frame6088,0
frame6089,0
frame6090,0
frame6091,0
frame6092,0
frame6093,0
frame6094,0
frame6095,0
frame6096,0
frame6097,0
frame6098,0
frame6099,0
frame6100,0
frame6101,0
frame6102,0
frame6103,0
frame6104,0
frame6105,0
frame6106,0
frame6107,0
frame6108,0
frame6109,0
frame6110,0
frame6111,0
frame6112,0
frame6113,0
frame6114,0
frame6115,0
frame6116,0
frame6117,0
frame6118,0
frame6119,0
frame6120,0
frame6121,0
frame6122,0
frame6123,0
frame6124,0
frame6125,0
frame6126,0
frame6127,0
frame6128,0
frame6129,0
frame6130,0
frame6131,0
frame6132,0
frame6133,0
frame6134,0
frame6135,0
frame6136,0
frame6137,0
frame6138,0
frame6139,0
frame6140,0
frame6141,0
frame6142,0
frame6143,0
frame6144,0
frame6145,0
frame6146,0
frame6147,0
frame6148,0
frame6149,0
frame6150,0
frame6151,0
frame6152,0
frame6153,0
frame6154,0
frame6155,0
frame6156,0
frame6157,0
frame6158,0
frame6159,0
frame6160,0
frame6161,0
frame6162,0
frame6163,0
frame6164,0
frame6165,0
frame6166,0
frame6167,0
frame6168,0
frame6169,0
frame6170,0
frame6171,0
frame6172,0
frame6173,0
frame6174,0
frame6175,0
frame6176,0
frame6177,0
frame6178,0
frame6179,0
frame6180,0
frame6181,0
frame6182,0
frame6183,0
frame6184,0
frame6185,0
frame6186,0
frame6187,0
frame6188,0
frame6189,0
frame6190,0
frame6191,0
frame6192,0
frame6193,0
frame6194,0
frame6195,0
frame6196,0
frame6197,0
frame6198,0
frame6199,0
frame6200,0
frame6201,0
frame6202,0
frame6203,0
frame6204,0
frame6205,0
frame6206,0
frame6207,0
frame6208,0
frame6209,0
frame6210,0
frame6211,0
frame6212,0
frame6213,0
frame6214,0
frame6215,0
frame6216,0
frame6217,0
frame6218,0
frame6219,0
frame6220,0
frame6221,0
frame6222,0
frame6223,0
frame6224,0
frame6225,0
frame6226,0
frame6227,0
frame6228,0
frame6229,0
frame6230,0
frame6231,0
frame6232,0
frame6233,0
frame6234,0
frame6235,0
frame6236,0
frame6237,0
frame6238,0
frame6239,0
frame6240,0
frame6241,0
frame6242,0
frame6243,0
frame6244,0
frame6245,0
frame6246,0
frame6247,0
frame6248,0
frame6249,0
frame6250,0
frame6251,0
frame6252,0
frame6253,0
frame6254,0
frame6255,0
frame6256,0
frame6257,0
frame6258,0
frame6259,0
frame6260,0
frame6261,0
frame6262,0
frame6263,0
frame6264,0
frame6265,0
frame6266,0
frame6267,0
frame6268,0
frame6269,0
frame6270,0
frame6271,0
frame6272,0
frame6273,0
frame6274,0
frame6275,0
frame6276,0
frame6277,0
frame6278,0
frame6279,0
frame6280,0
frame6281,0
frame6282,0
frame6283,0
frame6284,0
frame6285,0
frame6286,0
frame6287,0
frame6288,0
frame6289,0
frame6290,0
frame6291,0
frame6292,0
frame6293,0
frame6294,0
frame6295,0
frame6296,0
frame6297,0
frame6298,0
frame6299,0
frame6300,0
frame6301,0
frame6302,0
frame6303,0
frame6304,0
frame6305,0
frame6306,0
frame6307,0
frame6308,0
frame6309,0
frame6310,0
frame6311,0
frame6312,0
frame6313,0
frame6314,0
frame6315,0
frame6316,0
frame6317,0
frame6318,0
frame6319,0
frame6320,0
frame6321,0
frame6322,0
frame6323,0
frame6324,0
frame6325,0
frame6326,0
frame6327,0
frame6328,0
frame6329,0
frame6330,0
frame6331,0
frame6332,0
frame6333,0
frame6334,0
frame6335,0
frame6336,0
frame6337,0
frame6338,0
frame6339,0
frame6340,0
frame6341,0
frame6342,0
frame6343,0
frame6344,0
frame6345,0
frame6346,0
frame6347,0
frame6348,0
frame6349,0
frame6350,0
frame6351,0
frame6352,0
frame6353,0
frame6354,0
frame6355,0
frame6356,0
frame6357,0
frame6358,0
frame6359,0
frame6360,0
frame6361,0
frame6362,0
frame6363,0
frame6364,0
frame6365,0
frame6366,0
frame6367,0
frame6368,0
frame6369,0
frame6370,0
frame6371,0
frame6372,0
frame6373,0
frame6374,0
frame6375,0
frame6376,0
frame6377,0
frame6378,0
frame6379,0
frame6380,0
frame6381,0
frame6382,0
frame6383,0
frame6384,0
frame6385,0
frame6386,0
frame6387,0
frame6388,0
frame6389,0
frame6390,0
frame6391,0
frame6392,0
frame6393,0
frame6394,0
frame6395,0
frame6396,0
frame6397,0
frame6398,0
frame6399,0
frame6400,0
frame6401,0
frame6402,0
frame6403,0
frame6404,0
frame6405,0
frame6406,0
frame6407,0
frame6408,0
frame6409,0
frame6410,0
frame6411,0
frame6412,0
frame6413,0
frame6414,0
frame6415,0
frame6416,0
frame6417,0
frame6418,0
frame6419,0
frame6420,0
frame6421,0
frame6422,0
frame6423,0
frame6424,0
frame6425,0
frame6426,0
frame6427,0
frame6428,0
frame6429,0
frame6430,0
frame6431,0
frame6432,0
frame6433,0
frame6434,0
frame6435,0
frame6436,0
frame6437,0
frame6438,0
frame6439,0
frame6440,0
frame6441,0
frame6442,0
frame6443,0
frame6444,0
frame6445,0
frame6446,0
frame6447,0
frame6448,0
frame6449,0
frame6450,0
frame6451,0
frame6452,0
frame6453,0
frame6454,0
frame6455,0
frame6456,0
frame6457,0
frame6458,0
frame6459,0
frame6460,0
frame6461,0
frame6462,0
frame6463,0
frame6464,0
frame6465,0
frame6466,0
frame6467,0
frame6468,0
frame6469,0
frame6470,0
frame6471,0
frame6472,0
frame6473,0
frame6474,0
frame6475,0
frame6476,0
frame6477,0
frame6478,0
frame6479,0
frame6480,0
frame6481,0
frame6482,0
frame6483,0
frame6484,0
frame6485,0
frame6486,0
frame6487,0
frame6488,0
frame6489,0
frame6490,0
frame6491,0
frame6492,0
frame6493,0
frame6494,0
frame6495,0
frame6496,0
frame6497,0
frame6498,0
frame6499,0
frame6500,0
frame6501,0
frame6502,0
frame6503,0
frame6504,0
frame6505,0
frame6506,0
frame6507,0
frame6508,0
frame6509,0
frame6510,0
frame6511,0
frame6512,0
frame6513,0
frame6514,0
frame6515,0
frame6516,0
frame6517,0
frame6518,0
frame6519,0
frame6520,0
frame6521,0
frame6522,0
frame6523,0
frame6524,0
frame6525,0
frame6526,0
frame6527,0
frame6528,0
frame6529,0
frame6530,0
frame6531,0
frame6532,0
frame6533,0
frame6534,0
frame6535,0
frame6536,0
frame6537,0
frame6538,0
frame6539,0
frame6540,0
frame6541,0
frame6542,0
frame6543,0
frame6544,0
frame6545,0
frame6546,0
frame6547,0
frame6548,0
frame6549,0
frame6550,0
frame6551,0
frame6552,0
frame6553,0
frame6554,0
frame6555,0
frame6556,0
frame6557,0
frame6558,0
frame6559,0
frame6560,0
frame6561,0
frame6562,0
frame6563,0
frame6564,0
frame6565,0
frame6566,0
frame6567,0
frame6568,0
frame6569,0
frame6570,0
frame6571,0
frame6572,0
frame6573,0
frame6574,0
frame6575,0
frame6576,0
frame6577,0
frame6578,0
frame6579,0
frame6580,0
frame6581,0
frame6582,0
frame6583,0
frame6584,0
frame6585,0
frame6586,0
frame6587,0
frame6588,0
frame6589,0
frame6590,0
frame6591,0
frame6592,0
frame6593,0
frame6594,0
frame6595,0
frame6596,0
frame6597,0
frame6598,0
frame6599,0
frame6600,0
frame6601,0
frame6602,0
frame6603,0
frame6604,0
frame6605,0
frame6606,0
frame6607,0
frame6608,0
frame6609,0
frame6610,0
frame6611,0
frame6612,0
frame6613,0
frame6614,0
frame6615,0
frame6616,0
frame6617,0
frame6618,0
frame6619,0
frame6620,0
frame6621,0
frame6622,0
frame6623,0
frame6624,0
frame6625,0
frame6626,0
frame6627,0
frame6628,0
frame6629,0
frame6630,0
frame6631,0
frame6632,0
frame6633,0
frame6634,0
frame6635,0
frame6636,0
frame6637,0
frame6638,0
frame6639,0
frame6640,0
frame6641,0
frame6642,0
frame6643,0
frame6644,0
frame6645,0
frame6646,0
frame6647,0
frame6648,0
frame6649,0
frame6650,0
frame6651,0
frame6652,0
frame6653,0
frame6654,0
frame6655,0
frame6656,0
frame6657,0
frame6658,0
frame6659,0
frame6660,0
frame6661,0
frame6662,0
frame6663,0
frame6664,0
frame6665,0
frame6666,0
frame6667,0
frame6668,0
frame6669,0
frame6670,0
frame6671,0
frame6672,0
frame6673,0
frame6674,0
frame6675,0
frame6676,0
frame6677,0
frame6678,0
frame6679,0
frame6680,0
frame6681,0
frame6682,0
frame6683,0
frame6684,0
frame6685,0
frame6686,0
frame6687,0
frame6688,0
frame6689,0
frame6690,0
frame6691,0
frame6692,0
frame6693,0
frame6694,0
frame6695,0
frame6696,0
frame6697,0
frame6698,0
frame6699,0
frame6700,0
frame6701,0
frame6702,0
frame6703,0
frame6704,0
frame6705,0
frame6706,0
frame6707,0
frame6708,0
frame6709,0
frame6710,0
frame6711,0
frame6712,0
frame6713,0
frame6714,0
frame6715,0
frame6716,0
frame6717,0
frame6718,0
frame6719,0
frame6720,0
frame6721,0
frame6722,0
frame6723,0
frame6724,0
frame6725,0
frame6726,0
frame6727,0
frame6728,0
frame6729,0
frame6730,0
frame6731,0
frame6732,0
frame6733,0
frame6734,0
frame6735,0
frame6736,0
frame6737,0
frame6738,0
frame6739,0
frame6740,0
frame6741,0
frame6742,0
frame6743,0
frame6744,0
frame6745,0
frame6746,0
frame6747,0
frame6748,0
frame6749,0
frame6750,0
frame6751,0
frame6752,0
frame6753,0
frame6754,0
frame6755,0
frame6756,0
frame6757,0
frame6758,0
frame6759,0
frame6760,0
frame6761,0
frame6762,0
frame6763,0
frame6764,0
frame6765,0
frame6766,0
frame6767,0
frame6768,0
frame6769,0
frame6770,0
frame6771,0
frame6772,0
frame6773,0
frame6774,0
frame6775,0
frame6776,0
frame6777,0
frame6778,0
frame6779,0
frame6780,0
frame6781,0
frame6782,0
frame6783,0
frame6784,0
frame6785,0
frame6786,0
frame6787,0
frame6788,0
frame6789,0
frame6790,0
frame6791,0
frame6792,0
frame6793,0
frame6794,0
frame6795,0
frame6796,0
frame6797,0
frame6798,0
frame6799,0
frame6800,0
frame6801,0
frame6802,0
frame6803,0
frame6804,0
frame6805,0
frame6806,0
frame6807,0
frame6808,0
frame6809,0
frame6810,0
frame6811,0
frame6812,0
frame6813,0
frame6814,0
frame6815,0
frame6816,0
frame6817,0
frame6818,0
frame6819,0
frame6820,0
frame6821,0
frame6822,0
frame6823,0
frame6824,0
frame6825,0
frame6826,0
frame6827,0
frame6828,0
frame6829,0
frame6830,0
frame6831,0
frame6832,0
frame6833,0
frame6834,0
frame6835,0
frame6836,0
frame6837,0
frame6838,0
frame6839,0
frame6840,0
frame6841,0
frame6842,0
frame6843,0
frame6844,0
frame6845,0
frame6846,0
frame6847,0
frame6848,0
frame6849,0
frame6850,0
frame6851,0
frame6852,0
frame6853,0
frame6854,0
frame6855,0
frame6856,0
frame6857,0
frame6858,0
frame6859,0
frame6860,0
frame6861,0
frame6862,0
frame6863,0
frame6864,0
frame6865,0
frame6866,0
frame6867,0
frame6868,0
frame6869,0
frame6870,0
frame6871,0
frame6872,0
frame6873,0
frame6874,0
frame6875,0
frame6876,0
frame6877,0
frame6878,0
frame6879,0
frame6880,0
frame6881,0
frame6882,0
frame6883,0
frame6884,0
frame6885,0
frame6886,0
frame6887,0
frame6888,0
frame6889,0
frame6890,0
frame6891,0
frame6892,0
frame6893,0
frame6894,0
frame6895,0
frame6896,0
frame6897,0
frame6898,0
frame6899,0
frame6900,0
frame6901,0
frame6902,0
frame6903,0
frame6904,0
frame6905,0
frame6906,0
frame6907,0
frame6908,0
frame6909,0
frame6910,0
frame6911,0
frame6912,0
frame6913,0
frame6914,0
frame6915,0
frame6916,0
frame6917,0
frame6918,0
frame6919,0
frame6920,0
frame6921,0
frame6922,0
frame6923,0
frame6924,0
frame6925,0
frame6926,0
frame6927,0
frame6928,0
frame6929,0
frame6930,0
frame6931,0
frame6932,0
frame6933,0
frame6934,0
frame6935,0
frame6936,0
frame6937,0
frame6938,0
frame6939,0
frame6940,0
frame6941,0
frame6942,0
frame6943,0
frame6944,0
frame6945,0
frame6946,0
frame6947,0
frame6948,0
frame6949,0
frame6950,0
frame6951,0
frame6952,0
frame6953,0
frame6954,0
frame6955,0
frame6956,0
frame6957,0
frame6958,0
frame6959,0
frame6960,0
frame6961,0
frame6962,0
frame6963,0
frame6964,0
frame6965,0
frame6966,0
frame6967,0
frame6968,0
frame6969,0
frame6970,0
frame6971,0
frame6972,0
frame6973,0
frame6974,0
frame6975,0
frame6976,0
frame6977,0
frame6978,0
frame6979,0
frame6980,0
frame6981,0
frame6982,0
frame6983,0
frame6984,0
frame6985,0
frame6986,0
frame6987,0
frame6988,0
frame6989,0
frame6990,0
frame6991,0
frame6992,0
frame6993,0
frame6994,0
frame6995,0
frame6996,0
frame6997,0
frame6998,0
frame6999,0
frame7000,0
frame7001,0
frame7002,0
frame7003,0
frame7004,0
frame7005,0
frame7006,0
frame7007,0
frame7008,0
frame7009,0
frame7010,0
frame7011,0
frame7012,0
frame7013,0
frame7014,0
frame7015,0
frame7016,0
frame7017,0
frame7018,0
frame7019,0
frame7020,0
frame7021,0
frame7022,0
frame7023,0
frame7024,0
frame7025,0
frame7026,0
frame7027,0
frame7028,0
frame7029,0
frame7030,0
frame7031,0
frame7032,0
frame7033,0
frame7034,0
frame7035,0
frame7036,0
frame7037,0
frame7038,0
frame7039,0
frame7040,0
frame7041,0
frame7042,0
frame7043,0
frame7044,0
frame7045,0
frame7046,0
frame7047,0
frame7048,0
frame7049,0
frame7050,0
frame7051,0
frame7052,0
frame7053,0
frame7054,0
frame7055,0
frame7056,0
frame7057,0
frame7058,0
frame7059,0
frame7060,0
frame7061,0
frame7062,0
frame7063,0
frame7064,0
frame7065,0
frame7066,0
frame7067,0
frame7068,0
frame7069,0
frame7070,0
frame7071,0
frame7072,0
frame7073,0
frame7074,0
frame7075,0
frame7076,0
frame7077,0
frame7078,0
